EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,zip5
030543078,BY HIS SPIRIT ASSEMBLY,% CARLOS MARTINEZ,3628 TYROL DR,GLENARDEN,MD,20774-2617,0000,03,3,7000,201208,1,10,000000000,1,01,202412,3,3,06,0,12,53852,92911,92911,X21,NA,20774
030548712,ADONIA WORSHIPPERS,% PROPHETEST MARIAMA NELSON,7720 HANOVER PKWY APT 201,GREENBELT,MD,20770-2627,0000,03,3,1270,200812,1,10,000000000,1,01,202412,0,0,06,0,12,0,0,0,X20,ADONIA WORSHIP CENTER,20770
030564206,FORESTVILLE NEW REDEEMER BAPTIST CHURCH,% REV NATHANIEL THOMAS,7808 MARLBORO PIKE,FORESTVILLE,MD,20747-4412,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20747
030566876,LIBERTY MINISTRIES INTERNATIONAL,% TONY IGBENOBA,6580 SWEET FERN,COLUMBIA,MD,21045-4552,0000,03,3,7000,200706,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21045
030581419,PERPETUAL COVENANT CHURCH INC,% MADELINE L WASHINGTON,10500 WOODLAWN BLVD,UPPR MARLBORO,MD,20774-2348,0000,03,3,7000,200610,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20774
030597938,HERITAGE MISSIONS INTERNATIONAL,% OMOLARA AKIN-TAIWO,10611 BROADLEAF DR,UPPR MARLBORO,MD,20774-2369,0000,03,3,7000,200707,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20774
030601944,INTERFAITH ACADEMY CHURCH,% WILLIAM B SEWELL,2404 PENNSYLVANIA AVE 2ND FLR,BALTIMORE,MD,21217-1722,0000,03,3,7000,201011,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21217
030608745,CHURCH OF GOD AND SAINTS OF CHRIST OF BALTIMORE MARYLAND INC,% ABEL GUY,2900 MCELDERRY ST,BALTIMORE,MD,21205-2766,0000,03,3,1700,202503,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21205
043593681,11TH HOUR MINISTRIES INTERNATIONAL,% REV DIANNA D ROY,1612 APPLETON ST,BALTIMORE,MD,21217-1114,0000,03,3,1000,200209,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21217
043606843,EDMONDSON HEIGHTS SEVENTH-DAY ADVENTIST CHURCH,% JEAN PAYNE,810 WALNUT AVE,BALTIMORE,MD,21229-1621,1071,03,9,7000,195001,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21229
043612980,UNITED CHRISTIAN CHURCH,NA,21880 MILLISON LN STE C,LEXINGTON PK,MD,20653-5513,1125,03,9,7000,195105,0,10,000000000,5,01,NA,0,0,06,0,06,NA,NA,NA,NA,NA,20653
043617582,WESTSIDE ASSEMBLY OF GOD,NA,8827 BALTIMORE ST,SAVAGE,MD,20763-9704,1678,03,9,7000,196408,1,10,001002029,5,01,NA,0,0,06,0,03,NA,NA,NA,NA,NA,20763
043621840,NEW BEGINNING COVENANT MINISTRIES,% MICHELLE BUTTS,PO BOX 1097,SALISBURY,MD,21802-1097,0000,03,3,1200,200302,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21802
043631395,APOSTOLIC WORD OF GOD DELIVERANCE CHURCH,% ELOUISE ROSE,1110 N WOLFE ST,BALTIMORE,MD,21213-3348,0000,03,3,7000,200305,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21213
043650424,TRUTH AND LIFE FAMILY WORSHIP CENTER,% DARRYL K HAM,6305 SHERWOOD RD,IDLEWYLDE,MD,21239-1540,0000,03,3,7000,200302,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21239
043651676,SHEPHERD OF THE BAY LUTHERAN CHURCH,% REV BRUCE WIETZKE,9463 HG TRUEMAN RD,LUSBY,MD,20657-0000,1773,03,9,7000,196601,1,10,001000000,5,01,NA,0,0,06,0,06,NA,NA,NA,NA,3027,20657
043652420,NEW BEGINNING CHURCH OF DELIVERANCE MINISTRIES INC,% PASTOR BARBARA BERKLEY,6303 CARRINGTON CT,CAPITOL HGTS,MD,20743-1855,0000,03,3,7000,201807,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20743
043674019,MOUNT OF DELIVERENCE CHURCH OF GOD,% PASTOR F CHARLES EKPENYONG,8300 CARROLL AVE,TAKOMA PARK,MD,20912-7344,0000,03,3,7210,200303,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20912
043688138,IGLESIA DE RESTAURACION ADONAI INC,% REV MARIO A RIVERA,3510 OLIVE SCHOOL RD,KNOXVILLE,MD,21758-8915,0000,03,3,7000,201009,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21758
043692216,FAITH BRETHREN IN CHRIST CHURCH INC,% JOHN MELHORN,611 S MARLYN AVE,ESSEX,MD,21221-5235,0000,03,3,7000,200606,1,10,000000000,1,01,NA,1,1,06,0,12,NA,NA,NA,X20,NA,21221
043693692,JORDAN CHURCH INC,% KIM PAUL YOUNG,8600 LOCH RAVEN BLVD,TOWSON,MD,21286-2304,0000,03,3,7000,200212,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21286
043721569,ON TIME CHURCH MINISTRIES INC,% KATHERINE T PARKER,3805 W OVERLEA AVE,BALTIMORE,MD,21206-1548,0000,03,3,7000,200311,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21206
043722885,IGLESIA PENTECOSTAL NUEVA VIDA,% RAFAEL GIRON,PO BOX 870,GERMANTOWN,MD,20875-0870,0000,03,3,7000,200611,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20875
043734827,INTERNATIONAL BETHEL CHURCH,% REV NELSON GUZMAN PASTOR,4205 ASPEN HILL RD,ROCKVILLE,MD,20853-2805,0000,03,3,7000,200512,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20853
043738588,JEG MINISTRIES INC,% TAWANNA L GRAY,1506 INDIANA PL,UPPR MARLBORO,MD,20774-6029,0000,03,3,7000,200503,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20774
043752825,NEW COVENANT FELLOWSHIP CHURCH INC,% EDWARD TOWNSEND,36941 OLD OCEAN CITY RD,WILLARDS,MD,21874-1365,0000,03,3,7000,200403,1,10,000000000,1,01,NA,0,0,06,0,03,NA,NA,NA,X20,NA,21874
043769064,REDEEMED EVANGELICAL MISSION INC,% BRIGHT OKEIYI,14516 LONDON LN,BOWIE,MD,20715-2558,5480,03,9,7000,200807,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,CITY OF GOD,20715
043791465,GLOBAL YOUTH MISSION NETWORK INC,% HENRY MARSHALL,7031 WOOD THRUSH DR,LANHAM,MD,20706-3818,0000,03,3,7000,200411,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20706
043801516,BREATH OF LIFE FELLOWSHIP,% CYNTHIA V WHITE,3606 SKIPJACK CT,ABINGDON,MD,21009-1030,0000,03,3,7000,200605,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21009
043819976,HOPE INTERNATIONAL CHRISTIAN FELLOWSHIP,% MATHEW SIMON,6809 WALNUT CREEK CT,CLARKSVILLE,MD,21029-1846,0000,03,3,7000,200608,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21029
043827331,COVENANT CHURCH INTERNATIONAL,% COBB THOMAS D JR,8009 WINGATE DR,GLENN DALE,MD,20769-2026,0000,03,3,2000,200812,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20769
043827393,LIBERTY CHRISTIAN CENTER INC,% TIMOTHY JOHN HODGE,PO BOX 219,WHITEFORD,MD,21160-0219,0000,03,3,7000,200712,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21160
043835865,EMMANUEL MYANMAR BAPTIST CHURCH,NA,6034 FAIR OAKS DR,FREDERICK,MD,21703-7020,1961,03,9,7000,196811,1,10,029000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21703
043842514,COASTAL SANCTUARY CHURCH,% CAROLYN A FRANCIS,63 CHATHAM CT,BERLIN,MD,21811-3348,0000,03,3,7000,200709,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21811
050526328,WORD OF LIFE WORSHIP CENTER,% DETRICK EDWARDS,14301 LONG CHANNEL DR,GERMANTOWN,MD,20874-5413,0000,03,3,7000,200401,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20874
050529246,MERRITT PARK BAPTIST CHURCH,% DR RONALD L WRIGHT,1799 MERRITT BLVD,BALTIMORE,MD,21222-3223,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21222
050556491,DOSWELL CATHEDRAL CHURCH OF GOD IN CHRIST,% LOIS A EVANS,520 DOSWELL AVE,BALTIMORE,MD,21223-1038,0000,03,3,7000,200403,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21223
050560327,FIRST PRESBYTERIAN CHURCH OF RISING SUN,% RUTH LIBBY,19 E MAIN ST,RISING SUN,MD,21911-1852,0000,03,3,7000,200412,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21911
050564322,CHRIST APOSTLIC CHURCH OF AMERICA,% TOKUMBO ALONGE,7425 FORBES BLVD STE 203 # 204,LANHAM,MD,20706-6255,0000,03,3,7000,200903,1,10,000000000,1,01,202412,3,0,06,0,12,49733,0,0,X20,NA,20706
050564985,AGAPE COVENANT FELLOWSHIP,% REVS EDWARD & THELMA RAMSEY,1205 LAKESIDE AVE,BALTIMORE,MD,21218-3002,8100,03,9,7000,199603,1,10,001029000,5,01,NA,0,0,06,0,12,NA,NA,NA,X2OZ,NA,21218
050566385,FREEDOM CHAPEL MINISTRIES,NA,334 OVERCUP CT,MILLERSVILLE,MD,21108-2410,1620,03,9,7000,196402,0,10,001029000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21108
050582671,THE MASTERS HOUSE MINISTRIES,% HAROLD O ERUCHALU,8 WRAGBY CT,PERRY HALL,MD,21128-9147,0000,03,3,7000,200402,1,10,000000000,1,01,NA,0,0,06,0,09,NA,NA,NA,X21,NA,21128
050585508,CHURCH OF NEW NATIONS,% NATHAN LEE,14501 EDENMORE CT,LAUREL,MD,20707-0000,1601,03,9,7000,196310,1,10,000000000,5,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20707
050588411,IGLESIA CRISTIANA ULTIMA LLAMADA DE RESTAURACION,% ERICK B CABRERA-ROMERO,10706 WYNFIELD CT,GLENN DALE,MD,20769-2118,0000,03,3,7000,200810,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20769
050614847,NEW REVIVED UNITED METHODIST CHURCH,NA,PO BOX 134,WOOLFORD,MD,21677-0134,0000,03,3,7000,200607,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21677
050616232,RESURRECTION MORNING CHURCH AND MINISTRIES INC,% NATHAN HARRID JR,4801 LIBERTY HEIGHTS AVE,BALTIMORE,MD,21207-7157,0000,03,3,7000,201005,1,10,000000000,1,01,NA,0,0,06,0,03,NA,NA,NA,X20,NA,21207
050629409,FAMILY CHRISTIAN CENTER INTERNATIONAL INC,% DENNIS GRANGER,8978 ORCHARD DR,CHESTERTOWN,MD,21620-3406,0000,03,3,7000,200609,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,FAMILY CHRISTIAN CENTER,21620
050632229,HANEEFIYA AMERICA,% ELHADJ M SALL,7552 BUENA VISTA TER,DERWOOD,MD,20855-2653,0000,03,3,7120,201003,1,10,000000000,1,01,202312,0,0,06,0,12,0,0,0,X40,NA,20855
050632734,CRISTO REY JESUIT HIGH SCHOOL,% TIMOTHY B BROWN,420 S CHESTER ST,BALTIMORE,MD,21231-2729,0928,03,9,7200,194603,1,10,000000000,5,01,202406,0,0,06,0,06,NA,NA,NA,NA,NA,21231
050634672,CHRISTIAN LIGHTHOUSE CHURCH INC,NA,5944 RIDGE RD,MOUNT AIRY,MD,21771-8102,0000,03,3,7000,201408,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21771
061022896,WAY OF THE CROSS CHURCH OF CHRIST INTERNATIONAL,NA,PO BOX 39584,BALTIMORE,MD,21212-6584,0000,03,3,7000,198011,1,10,001000000,1,01,NA,0,0,06,0,07,NA,NA,NA,NA,NA,21212
061574893,ROYALHOUSE CHAPEL INTERNATIONAL,NA,7911 BRAYGREEN RD,LAUREL,MD,20707-5002,6226,03,8,7000,201608,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20707
061643410,PARTAKERS OF CHRIST MINISTRY,% ROBERT RANDOLPF SPENCER,PO BOX 56,NEWARK,MD,21841-0056,0000,03,3,1000,200306,1,10,000000000,1,01,NA,0,0,06,0,05,NA,NA,NA,X20,NA,21841
061649957,NEW COVENANT APOSTOLIC FAITH CHURCH OF JESUS,% BISHOP WILLIAM E TATE,1125 N MOUNT ST,BALTIMORE,MD,21217-2217,0000,03,3,1270,200301,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21217
061653909,BREAD OF HEAVEN TABERNACLE CHURCH,% STACY T FRENCH,4232 SUITLAND RD APT 402,SUITLAND,MD,20746-2065,0000,03,3,7000,200803,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20746
061657554,MINISTERIO NACIONES UNIDAS HACIA DIOS,% JOSE D CAMPOS,8923 BALMORE RD,FREDERICK,MD,21704-0000,0000,03,3,7000,200306,1,10,000000000,1,01,NA,1,1,06,0,12,NA,NA,NA,X20,NA,21704
061660150,EASTERN SHORE WORSHIP CENTER INC,% THOMAS JONES,201 LOVE POINT RD,STEVENSVILLE,MD,21666-2131,0000,03,3,7000,200307,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21666
061662365,NEW BEGINNINGS ASSEMBLEY CHURCH OF GOD IN CHRIST INC,% MURRAY C PIPER,17 S MAIN ST,REISTERTOWN,MD,21136-1220,0000,03,3,7000,200712,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21136
061667762,VIETNAMESE LOVE BAPTIST CHURCH,% REV LONG VAN NGUYEN,23401 DAVIS MILL RD,GERMANTOWN,MD,20876-4543,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20876
061673285,FULLNESS OF JOY CHRISTIAN MINISTRIES,NA,1106 ELBANK AVE,BALTIMORE,MD,21239-2204,0000,03,3,7000,200702,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21239
061682161,STEVENSON AFRICAN METHODIST EPISCOPAL CHURCH,% SHEILA R HOWARD TRUSTEE BOARD,811 E QUAKER BOTTOM RD,SPARKS,MD,21152-9703,0000,03,3,7000,202403,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21152
061689598,MACJONES WORLD OUTREACH MINISTRIES,% BISHOP EMMANUEL MACJONES,10125 COLESVILLE RD STE 357,SILVER SPRING,MD,20901-2457,0000,03,3,7000,200503,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X210,OVERCOMERS CHURCH WORLDWIDE,20901
061694247,NEW LIFE COMMUNITY CHURCH,% THOMAS ROBUSTO,7665 MARCY DR,GLEN BURNIE,MD,21060-7639,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21060
061703023,BELIEVERS OF FAITH MINISTRIES,% CALVERT EDISON,10612 JACKSONHOLE PL,WHITE PLAINS,MD,20695-3224,0000,03,3,7000,201608,1,10,000000000,1,01,NA,0,0,06,0,01,NA,NA,NA,X20,NA,20695
061710367,BREAKING THE CHAINS MULTICULTURAL CENTER,% REV MARIO D EXUM,4716 SUITLAND RD,SUITLAND,MD,20746-1701,3317,03,9,7000,199112,1,10,001000000,1,01,NA,0,0,06,0,06,NA,NA,NA,NA,NA,20746
061716790,PRESBYTERIAN CHURCH OF GHANA ADOM CONGREGATION,% JOSEPH K AMANKWAH,8729 GREENBELT RD,GREENBELT,MD,20770-2489,0000,03,3,7000,200602,1,10,000000000,1,01,202412,6,4,01,0,12,1615196,438502,438502,X20,NA,20770
061730429,THE ZION CHARISMATIC RECOVERY,NA,3208 HUNTING HORN LN,UPPR MARLBORO,MD,20774-7548,0000,03,3,7000,200912,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20774
061747499,ALL SAINTS ANGLICAN CHURCH,% DOKUN ADEWUNMI,4849 LYDELL RD,HYATTSVILLE,MD,20781-1116,0000,03,3,7000,201407,1,10,000000000,1,01,201312,0,0,06,0,12,NA,NA,NA,X20,NA,20781
061758555,OPEN DOOR MISSIONARY CHURCH INCORPORATED,NA,11612 BRIGIT CT,BOWIE,MD,20720-4486,0000,03,3,1700,200705,1,10,000000000,1,01,NA,3,4,06,0,12,NA,NA,NA,X20,NA,20720
061765460,IGLESIA CIRSTIANA MARANATHA INC,% DAGOBERTO DUPUY,8562 LAURELDALE DR,LAUREL,MD,20724-2008,0000,03,3,1000,200709,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20724
061784856,THE GATHERING TREE,% JOHN P COLEMAN,34676 RAILROAD AVE,PITTSVILLE,MD,21850-2216,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21850
061786297,DON BOSCO CRISTO REY HIGHSCHOOL OF THE ARCHDIOCESE OF WASHINGTON INC,% PATRICK MARTIN,1010 LARCH AVE,TAKOMA PARK,MD,20912-6521,0928,03,9,7200,194603,1,10,031150120,5,01,NA,0,0,06,0,06,NA,NA,NA,NA,NA,20912
061787846,HOUSE OF REFUGE OUTREACH MINISTRIES,% ISAAC BANKS,319 LOCUST ST,CRISFIELD,MD,21817-1351,0000,03,3,7000,200904,1,10,000000000,1,01,NA,0,0,06,0,01,NA,NA,NA,X20,NA,21817
061803565,OVERCOMING LIVES MINISTRIES,% TANIA SCHUPPIUS,3529 GENTRY RIDGE CT,SILVER SPRING,MD,20904-4928,0000,03,3,7000,201006,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,P40,NA,20904
061803810,CHURCH OF CHRIST AT BALTIMORE,% CLARENCE DAVIS,1905 LYDONLEA WAY,BALTIMORE,MD,21239-3103,0000,03,3,7210,200711,1,10,000000000,1,01,NA,0,0,00,0,12,NA,NA,NA,X20,NA,21239
061803812,LIFE CHURCH MINISTRIES,% AMIN FLOWERS,3820 S HANOVER ST,BALTIMORE,MD,21225-1709,0000,03,3,2000,202402,1,10,000000000,1,01,201212,4,4,06,0,12,NA,NA,NA,NA,NA,21225
061807774,SETH BUACHIE WORLD EVANGELISM,% SETH BUACHIE,1597 INGLESIDE AVE,BALTIMORE,MD,21207-4956,0000,03,3,7000,200803,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21207
061809001,SHECHEM COVENANT OUTREACH MINISTRIES,% TOMMY TERRELL,5711 OLD SILVER HILL RD,DISTRICT HTS,MD,20747-2106,0000,03,3,7000,200708,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20747
061810131,REMAIN IN FAITH MINISTRIES,% CLIFFORD BRODERICK-ARYEE,9322 4TH ST N,LAUREL,MD,20723-1829,0000,03,3,7000,200911,1,10,000000000,1,01,202509,0,0,06,0,09,0,0,0,X21,NA,20723
113288115,BROOKLYN DELIVERANCE CHRISTIAN CENTER,% WILLIAM STATEN JR,725 FALLSWAY,BALTIMORE,MD,21202-4147,0000,03,3,7000,199611,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X99Z,NA,21202
113642141,ISLAMIC SOCIETY OF SOUTHERN PRINCE GEORGES COUNTY INC,% KHALIL SHADEED,PO BOX 99,CLINTON,MD,20735-0099,0000,03,3,7120,200603,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X40,NA,20735
113642425,PERFECTING PRAYER AND PRAISE MINISTRIES INC,% JONES MARVIN,PO BOX 401,GLEN BURNIE,MD,21060-0401,0000,03,3,7000,200502,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21060
113653969,FAITH FELLOWSHIP CHRISTIAN CENTER,% DAVID BROWN SR,12401 OLD NATIONAL PIKE,MOUNT AIRY,MD,21771-5910,0000,03,3,7000,200302,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21771
113666155,SEE-N-SAY CHANT-N-TELL DAYCARE CENTER INC,NA,1135 HOLLINS ST,BALTIMORE,MD,21223-2555,6390,03,9,7000,200310,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21223
113667647,HORIZON CHURCH OF OWINGS MILLS INC,NA,PO BOX 1411,OWINGS MILLS,MD,21117-1401,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21117
113695893,CROSSLIFE COMMUNITY CHURCH,% JOHN FORD MACKALL,6625 SELNICK DR,ELKRIDGE,MD,21075-6220,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21075
113698317,SHWE PARAMI SOCIETY INC,% KHIN WIN,1610 BARTHEL RD,LUTHERVILLE,MD,21093-1525,0000,03,3,7000,200311,1,10,000000000,1,01,NA,4,4,06,0,12,NA,NA,NA,X50,NA,21093
113712294,LIVING WATER INTERNATIONAL CHURCH O F MARYLAND,% PASTOR J ENOCK GUERRIER,PO BOX 468,SAVAGE,MD,20763-0468,0000,03,3,1700,202009,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20763
113725769,GREAT COMMISSION CHANGE OF LIFE,% LOLA JOHNSON,9612 BALD HILL RD,BOWIE,MD,20721-2874,0000,03,3,7000,200504,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20721
113743554,CITY OF REFUGE CHRISTIAN CHURCH OF WESTERN MARYLAND,% GEORGE JONES,2232 BEAR DEN RD,FREDERICK,MD,21701-9340,0000,03,3,7000,201105,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21701
113746731,NEW CREATION IN CHRIST BAPTIST CHURCH,%,PO BOX 1166,CLINTON,MD,20735-5166,0000,03,3,7000,201005,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20735
113751145,CALVARY INTERNATIONAL WORSHIP CENTRE INC,% ANTHONY FRANKLIN,8102 S CHANNEL DR,GREENBELT,MD,20770-0000,0000,03,3,7000,200603,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20770
113751169,GREATER MT ZION COMMUNITY ORGANIZATION INC,NA,12728 MANOR RD,GLEN ARM,MD,21057-9600,0000,03,3,7000,202111,1,10,000000000,1,01,202112,0,0,06,0,12,0,0,0,K31,NA,21057
113768187,CHARIS WORSHIP CENTER MINISTRIES,% LAVERENE A WILSON,4040 BLACKBURN LANE,BURTONSVILLE,MD,20866-6136,0000,03,3,7000,200802,1,10,000000000,1,01,NA,3,4,06,0,12,NA,NA,NA,X21,HEALING CHARIS,20866
113774704,IGLESIA PENTECOSTES EBEN-EZER,% ELIAS RIVAS VELASCO,11430 AMHERST AVE APT 9,SILVER SPRING,MD,20902-4516,0000,03,3,7000,200805,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20902
113784099,ALL HOODS UNITE,% STEWART P MCCLAIN,1215 ST AGNES LN APT 1,BALTIMORE,MD,21207-4920,0000,03,3,7000,200712,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21207
113820514,SAINT MICHAEL ERITREAN ORTHODOX CHURCH INC,% SOLOMON GEBREYESUS,4006 53RD ST,BLADENSBURG,MD,20710-2314,0000,03,3,7000,201101,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20710
113837273,POWER AND DESTINY MINISTRIES,% SANDRA HILL,PO BOX 7627,GWYNN OAK,MD,21207-0627,0000,03,3,7000,201503,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21207
113837636,STREAMS OF MERCY BAPTIST CHURCH,% DELVON HOUSER,6604 DALTON DR,BALTIMORE,MD,21207-6440,0000,03,3,7000,201004,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21207
114260775,UNITY FELLOWSHIP CHURCH OF BALTIMORE,% REV HARRIS THOMAS,3611 LATHAM RD,GWYNN OAK,MD,21207-3806,0000,03,3,7000,200203,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21207
133523154,FAITH CHRISTIAN ASSEMBLY OF GOD,NA,2616 POPLAR CT,WALDORF,MD,20603-6080,1678,03,9,7000,196408,1,10,000000000,1,01,NA,0,0,06,0,03,NA,NA,NA,NA,NA,20603
134094695,GLOBAL PROGRESS INSTITUTE INC,% ANDREW NICHOLSON,63 NUTWELL CT,LOTHIAN,MD,20711-2902,0000,03,3,7000,200010,1,10,000000000,1,01,NA,0,0,06,0,01,NA,NA,NA,X70,NA,20711
134111081,EVER CREATIVE WORD MINISTRIES INC,% ROGERS & CO CPAS PC,PO BOX 7062,SILVER SPRING,MD,20907-7062,0000,03,3,7000,200101,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X200,NA,20907
134154275,BEULAH CHURCH ON THE ROCK INC,% BISHOP HENRY L HARGROVE,1007 QUIETVIEW DR,CAPITOL HGTS,MD,20743-2955,0000,03,3,1000,200102,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20743
134203902,LIVING WORD CHRISTIAN MININSTRIES CORPORATION,% MICHAEL J CARTER,2224 OLD WASHINGTON RD,WALDORF,MD,20601-3174,0000,03,3,7000,200303,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20601
134208399,IGLESIA DE DIOS PENTECOSTAL EBENEZER,% GUADALUPE J OBANDO,5665 NEW DESIGN RD,FREDERICK,MD,21703-7109,0000,03,3,7000,200212,1,10,000000000,1,01,NA,2,3,06,0,12,NA,NA,NA,X21,NA,21703
134209056,THE JOURNEY CHURCH,NA,PO BOX 4193,CROFTON,MD,21114-4193,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21114
134210259,NEW SOLID ROCK FELLOWSHIP CHURCH,% ERNEST SEWELL,4003 W NORTHERN PKWY,BALTIMORE,MD,21215-4412,0000,03,3,7000,200301,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21215
